year,primary_type,description,location_description,district,arrest,Num_Occurance
2007,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,2
2007,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER,12,True,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,1,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,2
2007,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,True,2
2007,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2007,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,12,False,1
2007,ASSAULT,AGGRAVATED: HANDGUN,CHA PARKING LOT/GROUNDS,12,False,1
2007,ASSAULT,SIMPLE,APARTMENT,11,True,1
2007,ASSAULT,SIMPLE,SIDEWALK,12,False,1
2007,ASSAULT,SIMPLE,APARTMENT,12,False,1
2007,ASSAULT,SIMPLE,RESIDENCE,11,False,1
2007,ASSAULT,SIMPLE,RESIDENCE,12,False,2
2007,ASSAULT,SIMPLE,RESIDENCE,12,False,1
2007,ASSAULT,SIMPLE,RESIDENCE,12,False,1
2007,ASSAULT,SIMPLE,CHA APARTMENT,12,False,2
2007,ASSAULT,SIMPLE,STREET,10,False,1
2007,ASSAULT,SIMPLE,RESIDENCE,12,False,1
2007,ASSAULT,SIMPLE,RESIDENCE,12,False,1
2007,THEFT,OVER $500,APARTMENT,12,False,1
2007,THEFT,OVER $500,CHA APARTMENT,12,False,1
2007,THEFT,$500 AND UNDER,RESIDENCE,12,False,1
2007,THEFT,FROM BUILDING,RESIDENCE,12,False,1
2007,THEFT,FROM BUILDING,RESIDENCE,12,False,1
2007,THEFT,FROM BUILDING,RESIDENCE,12,False,1
2007,THEFT,FROM BUILDING,APARTMENT,12,False,1
2007,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,12,False,1
2007,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,12,False,1
2007,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,12,False,1
2007,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,1,True,1
2007,CRIMINAL DAMAGE,TO PROPERTY,CHA APARTMENT,12,True,1
2007,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,12,False,1
2007,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,11,True,1
2007,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,12,False,1
2007,STALKING,SIMPLE,SIDEWALK,12,False,1
2007,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,12,False,1
2007,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,12,True,1
2007,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDGUN,CHA PARKING LOT/GROUNDS,12,True,1
2007,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,12,True,1
2007,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,STREET,11,True,1
2007,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,APARTMENT,11,True,1
2007,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,ALLEY,12,False,1
2007,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,STREET,11,False,1
2007,DECEPTIVE PRACTICE,FORGERY,BANK,1,False,1
2007,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,CHA APARTMENT,12,False,1
2007,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,SIDEWALK,12,True,1
2007,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,APARTMENT,12,True,1
2007,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,APARTMENT,12,False,1
2007,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,12,False,1
2007,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,12,False,1
2007,BATTERY,SIMPLE,RESIDENCE,1,True,1
2007,BATTERY,SIMPLE,APARTMENT,11,False,1
2007,BATTERY,SIMPLE,SIDEWALK,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,1,True,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,11,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,GOVERNMENT BUILDING/PROPERTY,1,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,True,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,True,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,CHA PARKING LOT/GROUNDS,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,CHA PARKING LOT/GROUNDS,12,False,2
2007,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,1,True,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,4
2007,BATTERY,DOMESTIC BATTERY SIMPLE,CHA HALLWAY/STAIRWELL/ELEVATOR,12,False,2
2007,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,False,2
2007,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,False,2
2007,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,CHA PARKING LOT/GROUNDS,12,True,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,11,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,11,True,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,False,2
2007,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,CTA TRAIN,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,11,False,2
2007,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,1,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,BAR OR TAVERN,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,11,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,COMMERCIAL / BUSINESS OFFICE,1,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,1,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,11,True,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,COLLEGE/UNIVERSITY GROUNDS,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,11,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,1,True,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,11,True,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,1,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,True,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,11,True,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,False,2
2007,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,True,2
2007,BATTERY,DOMESTIC BATTERY SIMPLE,SMALL RETAIL STORE,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,2
2007,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,2
2007,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,2
2007,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,True,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,11,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,CTA PLATFORM,12,True,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER,1,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,11,True,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,11,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,True,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,2
2007,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,True,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,11,False,2
2007,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,HOTEL/MOTEL,12,True,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,MEDICAL/DENTAL OFFICE,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,GAS STATION,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,11,True,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,True,1
2007,ASSAULT,AGGRAVATED: HANDGUN,STREET,12,False,1
2007,ASSAULT,SIMPLE,APARTMENT,12,False,1
2007,ASSAULT,SIMPLE,SIDEWALK,12,False,1
2007,ASSAULT,SIMPLE,APARTMENT,11,False,1
2007,ASSAULT,SIMPLE,GOVERNMENT BUILDING/PROPERTY,1,False,2
2007,ASSAULT,SIMPLE,APARTMENT,12,False,1
2007,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,12,False,1
2007,ASSAULT,SIMPLE,STREET,11,False,1
2007,ASSAULT,SIMPLE,APARTMENT,12,False,1
2007,THEFT,OVER $500,CHA APARTMENT,12,True,1
2007,THEFT,$500 AND UNDER,SPORTS ARENA/STADIUM,12,False,1
2007,THEFT,FROM BUILDING,RESIDENCE,12,False,1
2007,THEFT,FROM BUILDING,GOVERNMENT BUILDING/PROPERTY,1,False,1
2007,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,11,False,1
2007,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,12,False,1
2007,CRIMINAL DAMAGE,TO PROPERTY,CHA APARTMENT,12,False,1
2007,CRIMINAL DAMAGE,TO VEHICLE,STREET,12,False,1
2007,CRIMINAL DAMAGE,TO VEHICLE,STREET,12,False,1
2007,CRIMINAL DAMAGE,TO VEHICLE,CHA PARKING LOT/GROUNDS,12,False,1
2007,CRIMINAL DAMAGE,TO VEHICLE,STREET,12,False,1
2007,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,11,False,1
2007,CRIMINAL DAMAGE,TO VEHICLE,STREET,11,False,1
2007,CRIMINAL DAMAGE,TO VEHICLE,STREET,12,False,1
2007,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,12,False,1
2007,PUBLIC PEACE VIOLATION,ARSON THREAT,APARTMENT,12,False,1
2007,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,BANK,1,False,1
2007,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,APARTMENT,11,False,1
2007,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,STREET,1,True,1
2007,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,CHA APARTMENT,12,False,1
2007,ASSAULT,AGGRAVATED PO: HANDGUN,APARTMENT,12,True,1
2007,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,12,False,1
2007,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,11,False,1
2007,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),12,True,1
2007,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,12,False,1
2007,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,OTHER COMMERCIAL TRANSPORTATION,1,True,1
2007,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,12,False,1
2007,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,12,False,1
2007,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",12,True,1
2007,BATTERY,SIMPLE,RESIDENCE,12,False,1
2007,BATTERY,SIMPLE,OTHER,1,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,CONVENIENCE STORE,11,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,2
2007,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,True,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,RESTAURANT,1,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,11,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,1,False,2
2007,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER RAILROAD PROP / TRAIN DEPOT,1,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,True,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,False,2
2007,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,2
2007,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER COMMERCIAL TRANSPORTATION,1,True,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,1,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,VACANT LOT/LAND,12,True,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,1,True,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,False,3
2007,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,11,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,True,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER RAILROAD PROP / TRAIN DEPOT,1,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,True,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,CHA PARKING LOT/GROUNDS,12,True,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,11,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,True,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,True,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,11,False,2
2007,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,True,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,1,True,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,CTA PLATFORM,12,True,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,False,2
2007,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,True,2
2007,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,1,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,CHA PARKING LOT/GROUNDS,12,True,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,True,2
2007,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,CHA PARKING LOT/GROUNDS,12,True,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,True,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,CHA PARKING LOT/GROUNDS,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,11,False,2
2007,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,2
2007,BATTERY,DOMESTIC BATTERY SIMPLE,POLICE FACILITY/VEH PARKING LOT,12,True,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,True,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,2
2007,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE-GARAGE,1,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,CHA HALLWAY/STAIRWELL/ELEVATOR,12,True,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,True,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,True,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12,True,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12,True,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,True,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,CHA PARKING LOT/GROUNDS,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,11,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER RAILROAD PROP / TRAIN DEPOT,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,12,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,10,False,1
2007,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12,True,1
2007,ASSAULT,AGGRAVATED: HANDGUN,STREET,12,False,1
2007,ASSAULT,SIMPLE,STREET,12,False,1
2007,ASSAULT,SIMPLE,OTHER RAILROAD PROP / TRAIN DEPOT,1,False,1
2007,ASSAULT,SIMPLE,COLLEGE/UNIVERSITY GROUNDS,12,False,1
2007,ASSAULT,SIMPLE,GROCERY FOOD STORE,12,False,1
2007,ASSAULT,SIMPLE,SIDEWALK,12,False,1
2007,ASSAULT,SIMPLE,STREET,12,False,1
2007,ASSAULT,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),1,False,1
2007,ASSAULT,SIMPLE,CHA APARTMENT,12,True,1
2007,ASSAULT,SIMPLE,RESIDENCE,12,False,1
2007,ASSAULT,SIMPLE,RESIDENCE,12,False,1
2007,ASSAULT,SIMPLE,APARTMENT,12,False,1
2007,ASSAULT,SIMPLE,CHA APARTMENT,12,True,1
2007,ASSAULT,SIMPLE,STREET,12,False,1
2007,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,11,False,1
2007,THEFT,OVER $500,APARTMENT,12,False,1
2007,THEFT,OVER $500,SIDEWALK,12,True,1
2007,THEFT,$500 AND UNDER,CHA APARTMENT,12,False,1
2007,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,1,False,1
2007,THEFT,$500 AND UNDER,STREET,12,False,1
2007,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,12,False,1
2007,THEFT,FROM BUILDING,RESIDENCE,1,False,1
2007,THEFT,FROM BUILDING,RESIDENCE,12,False,1
2007,CRIMINAL DAMAGE,TO PROPERTY,CHA APARTMENT,12,False,1
2007,CRIMINAL DAMAGE,TO PROPERTY,CHA APARTMENT,12,False,1
2007,CRIMINAL DAMAGE,TO PROPERTY,CHA APARTMENT,12,True,1
2007,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,12,False,1
2007,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,12,False,1
2007,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,12,True,1
2007,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),12,False,1
2007,CRIMINAL DAMAGE,TO VEHICLE,CHA PARKING LOT/GROUNDS,12,False,1
2007,CRIMINAL DAMAGE,TO VEHICLE,STREET,12,False,1
2007,CRIMINAL DAMAGE,TO VEHICLE,STREET,11,True,1
2007,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,12,False,1
2007,CRIMINAL DAMAGE,TO VEHICLE,STREET,12,False,1
2007,CRIMINAL DAMAGE,TO VEHICLE,STREET,12,False,1
2007,HOMICIDE,FIRST DEGREE MURDER,CHA APARTMENT,11,True,1
2007,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,12,True,1
2007,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,CHA APARTMENT,12,False,1
2007,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,STREET,12,False,1
2007,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,STREET,12,False,1
2007,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,VEHICLE NON-COMMERCIAL,12,False,1
2007,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,STREET,12,False,1
2007,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,CTA TRAIN,12,False,1
2007,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,MEDICAL/DENTAL OFFICE,11,False,1
2007,BATTERY,AGGRAVATED PO: HANDGUN,RESIDENCE,12,True,1
2007,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,VACANT LOT/LAND,12,False,1
2007,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,APARTMENT,12,False,1
2007,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,12,True,1
2007,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,APARTMENT,12,False,1
2007,CRIMINAL TRESPASS,TO VEHICLE,STREET,12,True,1
2007,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,STREET,12,False,1
2007,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,HOTEL/MOTEL,12,False,1
2007,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,SIDEWALK,12,True,1
2007,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,RESIDENCE,12,True,1
2007,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,SIDEWALK,12,True,1
